2023-02-04 13:00:04,764: Total Unique Players: 8447
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
| 2ndBreakfast |   2   |      400       |
|     kriz     |   2   |      400       |
|   World 2    |   2   |      390       |
|  Jarebear2   |   2   |      390       |
|   MassieJ    |   2   |      370       |
|   Psiandor   |   2   |      370       |
|    Sakur     |   2   |      370       |
| TheBigSauce  |   2   |      370       |
|    Inigo     |   2   |      369       |
|  Battlelog1  |   2   |      360       |
| UnamusedDuck |   2   |      360       |
|    Ti ti     |   2   |      360       |
| Joao Victor  |   2   |      360       |
|  Sunforgedd  |   2   |      350       |
|     Fata     |   2   |      350       |
|  FreakyFonz  |   2   |      340       |
|    Dieren    |   2   |      340       |
|  Playen RS3  |   2   |      340       |
| Playing RS3  |   2   |      340       |
|     Drow     |   2   |      330       |
|  keilen_FTW  |   2   |      320       |
|  died2wall   |   2   |      320       |
| Dumbaneering |   2   |      320       |
| Pearl Aries  |   2   |      310       |
|   GotLogs    |   2   |      310       |
| Herfenblerg  |   2   |      310       |
|   bmanlmao   |   2   |      310       |
| StrongAllan  |   2   |      310       |
|   Saint X    |   2   |      500       |
| For The Win  |   2   |      300       |
| dry em tudo  |   2   |      300       |
|    Nina x    |   2   |      300       |
| Jam Pancakes |   2   |      300       |
|   WilomiR    |   2   |      410       |
| indisponible |   2   |      300       |
| Strongtank11 |   2   |      300       |
|   Detonate   |   2   |      500       |
| Joe Joe btw  |   2   |      550       |
|    Hushar    |   2   |      300       |
|    Fillip    |   2   |      500       |
| ItIsTHATguy  |   2   |      500       |
|  Rune Kingz  |   2   |      300       |
|   V enson    |   2   |      300       |
|    Pk3iru    |   2   |      300       |
|   X Samuel   |   2   |      300       |
|   Motuziak   |   2   |      410       |
|    nanhat    |   2   |      300       |
|  BoxSpirit   |   2   |      300       |
|   Ceraziii   |   2   |      300       |
|  Buddyman11  |   2   |      300       |
| Iron Sparrow |   2   |      300       |
| I Cant Trade |   2   |      300       |
|  Ashen Rose  |   2   |      300       |
| bluntgod420  |   2   |      300       |
|  Erza of FT  |   2   |      500       |
|   Dovonan    |   2   |      300       |
| Your A Mutt  |   2   |      300       |
|   Pur ple    |   2   |      300       |
| Nobleartisan |   2   |      400       |
|  Whistle RS  |   2   |      500       |
| RomanEquites |   2   |      300       |
| Shaggydewbie |   2   |      300       |
|     Ekan     |   2   |      500       |
|    Gotler    |   2   |      300       |
|    Moneys    |   2   |      290       |
|  Runnerdad   |   2   |      290       |
|  Legal Tank  |   2   |      290       |
|  ZodiacHide  |   2   |      270       |
|    Lu Boo    |   2   |      460       |
|   SirBobby   |   2   |      270       |
|    shift     |   2   |      330       |
|   Shawniee   |   2   |      260       |
|   Andy 04    |   2   |      260       |
| Smokescreen  |   2   |      250       |
|  Vuln Slave  |   2   |      250       |
|    Jake H    |   2   |      500       |
|    Dale H    |   2   |      250       |
|    ilana     |   2   |      500       |
|   T ristan   |   2   |      250       |
|   Rushito    |   2   |      250       |
|    Kirgax    |   2   |      250       |
| Tiny Marble  |   2   |      500       |
| Ahrim Jobbie |   2   |      250       |
| Skilla Lukey |   2   |      250       |
| PineApXpress |   2   |      320       |
|   Critios    |   2   |      250       |
|  Marthiness  |   2   |      250       |
|  Look Alive  |   2   |      250       |
|   Marcoo P   |   2   |      300       |
| Sunwarriorx1 |   2   |      500       |
|     Z oD     |   2   |      250       |
|    spl4y     |   2   |      250       |
|    Tajger    |   2   |      250       |
|     T41      |   2   |      250       |
|    Ceren     |   2   |      250       |
|    Swicks    |   2   |      250       |
|  Cup of Ink  |   2   |      250       |
| Oh So Lonely |   2   |      250       |
| Sesams Zaad  |   2   |      250       |
|     Bzay     |   2   |      250       |
|   Laddish    |   2   |      250       |
|    Quarta    |   2   |      500       |
| Bro Brandon  |   2   |      300       |
|  Zero Rain   |   2   |      250       |
|    Cotie     |   2   |      250       |
|    Thomas    |   2   |      240       |
|    Onyksi    |   2   |      230       |
|   Strappy    |   2   |      230       |
|  CrazyKony   |   2   |      300       |
| Goodall 007  |   2   |      230       |
| Step Espada  |   2   |      230       |
|    Bu ck     |   2   |      220       |
|  Bitmaximus  |   2   |      210       |
| Baby Cheesis |   2   |      210       |
| PedrodoValle |   2   |      500       |
| Scoodle bop  |   2   |      200       |
|    Aidenn    |   2   |      200       |
|    G ert     |   2   |      200       |
|    Gofek     |   2   |      200       |
|      wb      |   2   |      200       |
|   Blueheer   |   2   |      200       |
| SaffronCorgi |   2   |      200       |
| Minii Jenny  |   2   |      200       |
|  cassador44  |   2   |      200       |
|  App3lflap   |   2   |      200       |
|   Formula    |   2   |      500       |
|     zgf      |   2   |      200       |
|  Reveillark  |   2   |      200       |
|   Jimboy0    |   2   |      200       |
|    J3T1X     |   2   |      200       |
| Lord Taysuna |   2   |      200       |
|    Sekai     |   2   |      260       |
|    StoneJ    |   2   |      260       |
| Pistol Perk  |   2   |      200       |
|   Pale Out   |   2   |      200       |
|  slim dave   |   2   |      200       |
|   Sarelis    |   2   |      220       |
|    Kek-9     |   2   |      200       |
|     lgu      |   2   |      350       |
| B I N G O O  |   2   |      300       |
|  birdswrath  |   2   |      200       |
|  J 0 Z E F   |   2   |      200       |
| Magiclion466 |   2   |      200       |
|   SuperZan   |   2   |      200       |
| Ferrandiesel |   2   |      200       |
|   DavidWW    |   2   |      500       |
| Arcane Mage  |   2   |      200       |
|   Nex Suck   |   2   |      200       |
|    Jeanoo    |   2   |      200       |
| DrFunkMD BTW |   2   |      200       |
|    Maxx L    |   2   |      200       |
|   Er Oscar   |   2   |      500       |
|  The Tomas   |   2   |      200       |
|  Pringless   |   2   |      200       |
| JuanTapSteve |   2   |      300       |
|   Revasser   |   2   |      200       |
|     Stuu     |   2   |      200       |
| surf board6  |   2   |      200       |
| All 4 Honour |   2   |      500       |
| bas en koeki |   2   |      280       |
| MrEmmaWatson |   2   |      200       |
|   Furanku    |   2   |      200       |
|   iNOvAte    |   2   |      500       |
| 120Sleeping  |   2   |      200       |
|    odarko    |   2   |      200       |
|  ekes ekes   |   2   |      300       |
| Og X Jokerz  |   2   |      200       |
|   Chariles   |   2   |      200       |
| SearingEdge  |   2   |      200       |
|    Ques o    |   2   |      240       |
|  Dulcis Nex  |   2   |      200       |
|    Skwerl    |   2   |      200       |
|  Livengood   |   2   |      200       |
|   Sr Rodz    |   2   |      200       |
| JakeFrState  |   2   |      200       |
|  Evil Bucks  |   2   |      500       |
|   Bearhat    |   2   |      200       |
|   Trolha99   |   2   |      200       |
|   the vtec   |   2   |      200       |
|  zamowrack   |   2   |      200       |
|   Rachn3ra   |   2   |      200       |
|   Adorable   |   2   |      200       |
|   Mr Burns   |   2   |      200       |
| Laketiticaca |   2   |      200       |
|    Wotoz     |   2   |      500       |
|    apaco     |   2   |      510       |
| Mardigras25  |   2   |      200       |
|   Nazariul   |   2   |      200       |
| Mental Demon |   2   |      500       |
| Tryhard MS4  |   2   |      200       |
|    Tichar    |   2   |      200       |
|   Chiiichu   |   2   |      200       |
| Crusader768  |   2   |      240       |
|    Yriel     |   2   |      200       |
|    Pufff     |   2   |      200       |
|   NathanC    |   2   |      200       |
|     Jeol     |   2   |      190       |
|    D Dawg    |   2   |      190       |
| dashing2022  |   2   |      189       |
|  Coldheart   |   2   |      189       |
|   Aweshley   |   2   |      180       |
| Big Baby Jc  |   2   |      180       |
|   T hiago    |   2   |      180       |
| Brandon Ape  |   2   |      180       |
|    Henjer    |   2   |      520       |
|    Erules    |   2   |      180       |
|   Draxxar    |   2   |      210       |
|  IronWinkz   |   2   |      180       |
|  TztokkJad   |   2   |      180       |
|    Agnak     |   2   |      219       |
|   iStefan    |   2   |      170       |
|  BruceOfW42  |   2   |      170       |
| LEGENDS ICE  |   2   |      170       |
|  Zuris Doom  |   2   |      170       |
|   ThyAlpha   |   2   |      170       |
|   Stalling   |   2   |      180       |
| BabySisyphus |   2   |      170       |
|    Tfi 71    |   2   |      170       |
| xtime lordx  |   2   |      169       |
|    codyy     |   2   |      160       |
|  Mag3Match   |   2   |      160       |
|    Mexxie    |   2   |      160       |
| Yoshi Judah  |   2   |      160       |
|     Bige     |   2   |      150       |
|    BradC     |   2   |      150       |
| you sir name |   2   |      460       |
|   Polytely   |   2   |      200       |
| SlashWikiIt  |   2   |      150       |
|  Its Moose   |   2   |      150       |
|   Its Lob    |   2   |      150       |
|  Mr Desifya  |   2   |      150       |
|   twxtter    |   2   |      150       |
| Ori Wolfbane |   2   |      300       |
|    S wole    |   2   |      150       |
|  DavidSouza  |   2   |      150       |
| ShallPrevail |   2   |      150       |
|    Misael    |   2   |      190       |
| tht one guy  |   2   |      150       |
|  Hi Im Mike  |   2   |      170       |
|    Gonbi     |   2   |      150       |
| Ze Do Buteco |   2   |      160       |
| RealPellicle |   2   |      290       |
| MoistBucket  |   2   |      170       |
|    Kluri     |   2   |      300       |
|    Kyrill    |   2   |      300       |
|  Domadinho   |   2   |      150       |
| PurgeThorrr  |   2   |      150       |
|     Lyr      |   2   |      150       |
|    Skoobs    |   2   |      150       |
|  MoeMelkkoe  |   2   |      160       |
|     K 99     |   2   |      150       |
|   Quul Mat   |   2   |      150       |
|  Bunni Pet   |   2   |      150       |
|    K illy    |   2   |      149       |
| CatSaysMeow  |   2   |      150       |
| The Platinum |   2   |      140       |
| ironschaduw  |   2   |      310       |
| Mercy Knight |   2   |      140       |
|   Devoted    |   2   |      160       |
|   Virkness   |   2   |      140       |
|    Ushio     |   2   |      140       |
|   IronFid    |   2   |      140       |
| xOneWayRoad  |   2   |      140       |
|  J Crenshaw  |   2   |      140       |
| SinfulSynic  |   2   |      140       |
|   Atelier    |   2   |      140       |
|   Smoulder   |   2   |      510       |
| RedCuCa boy  |   2   |      130       |
|   Ticktoe4   |   2   |      160       |
| xo Rosie ox  |   2   |      130       |
|   Mtn Dave   |   2   |      190       |
|  Bernolater  |   2   |      170       |
|  DanSatchy   |   2   |      170       |
| King Squarsh |   2   |      130       |
|    Kenny0    |   2   |      150       |
| X-Halogenix  |   2   |      130       |
|    CeceRS    |   2   |      130       |
|    aihema    |   2   |      120       |
|  Al-Katibun  |   2   |      120       |
|   Cgility    |   2   |      500       |
|    Robomi    |   2   |      310       |
|    Juaco     |   2   |      120       |
|    Lokluv    |   2   |      150       |
|    Lozang    |   2   |      120       |
|    Naucle    |   2   |      120       |
|    Juddha    |   2   |      120       |
| God Of Vigor |   2   |      120       |
|     Kunn     |   2   |      120       |
|  Hellbend3r  |   2   |      120       |
|  FelipeMxz   |   2   |      120       |
|  Hue Again   |   2   |      120       |
| TheeLokiiiTv |   2   |      120       |
|  Tek A Bee   |   2   |      630       |
|   Aeternia   |   2   |      110       |
| BradleyBear  |   2   |      110       |
|  dickfield   |   2   |      230       |
|    Makka     |   2   |      110       |
|    Esunei    |   2   |      120       |
| dye abolical |   2   |      110       |
|  Tombinator  |   2   |      110       |
|    Kierki    |   2   |      150       |
| Cloudy Sins  |   2   |      110       |
| SkyFallOreo  |   2   |      110       |
|   21045aj    |   2   |      110       |
